,t_winter,t_spring,t_summer,t_fall,p_winter,p_spring,p_summer,p_fall
252,14.135023,22.683037,34.154633,24.760077,0.34974447,0.105701715,0.32372662,0.25768888
253,13.531768,22.078028,33.59762,24.2795,0.3409343,0.11818817,0.37038133,0.27867112
254,13.276943,21.89276,33.4718,24.16152,0.3450822,0.13620016,0.46557036,0.31983483
255,14.033439,22.789524,34.44516,25.060043,0.3307277,0.12190154,0.3284403,0.29072315
256,15.713814,24.669016,36.41549,26.88648,0.32577133,0.10732848,0.26162368,0.24382342
257,14.567587,23.682,35.503586,25.85005,0.366563,0.10849981,0.32708845,0.28004152
258,15.926429,25.051651,36.87188,27.21032,0.31671166,0.10767723,0.2408527,0.24296214
259,15.125271,24.29117,36.134342,26.420425,0.33964527,0.120193966,0.24133615,0.25781366
260,13.20768,22.435917,34.197575,24.52806,0.4359488,0.14942792,0.28422388,0.33035713
261,14.47489,23.751673,35.49814,25.847599,0.44784003,0.15643553,0.31336787,0.33923975
262,14.539364,23.925793,35.693703,25.989302,0.465194,0.17136207,0.281373,0.36102116
263,14.520151,23.908386,35.60984,25.936453,0.4638246,0.15501443,0.27644712,0.3461051
264,14.781777,24.097677,35.678066,26.086481,0.43122977,0.1459413,0.2828241,0.31073198
265,14.113701,16.529852,21.70377,19.605614,2.9676414,1.0467826,0.041760646,0.6299841
266,14.360339,16.590008,21.38605,19.572289,2.8671238,1.0069739,0.04138874,0.62699836
267,14.116979,16.61322,22.10794,19.751627,2.5431688,0.94687796,0.04177837,0.52127004
268,13.515183,16.486477,23.069523,19.811167,2.8769026,1.0549132,0.047924988,0.6660559
269,13.126355,16.4166,23.695,19.922335,2.8540113,1.15484,0.0545165,0.7978518
270,13.188291,16.506556,23.856644,20.003342,2.897663,1.0975758,0.07660753,0.70366865
271,12.959305,16.209686,23.867733,20.014399,3.7585092,1.3610457,0.07171996,0.8421265
272,11.007927,14.286495,22.611986,18.433903,4.6766615,1.699348,0.08607101,1.0480412
273,10.70058,14.155075,23.656511,18.703577,5.0977225,1.8260291,0.101088375,1.1854151
274,8.7219,12.933754,22.655933,17.041813,5.282071,1.867738,0.089797154,1.226299
275,7.2233214,11.9656,21.99575,15.754485,4.589122,1.6713583,0.09302211,1.0742254
276,5.1896076,9.746478,19.705408,13.639155,5.2861724,1.9631368,0.111103326,1.3386827
277,6.251028,10.964923,20.868433,14.719262,3.3490672,1.1882771,0.11508361,1.0083076
278,9.438599,14.477271,24.680199,18.205303,2.1828835,0.79194593,0.0946927,0.7575071
279,9.164082,14.354985,24.64311,18.079578,2.790562,1.038178,0.1022423,0.85582525
280,7.438033,12.767002,23.324522,16.496622,4.76661,1.601907,0.16642869,1.409772
281,4.768285,10.176217,20.66297,13.667733,5.429699,2.0542443,0.30564988,1.4213706
282,3.4795036,8.954865,19.420685,12.203646,3.8493717,1.4873259,0.4983391,1.0292243
283,4.7950544,10.225515,20.693895,13.508323,2.9294662,1.0372596,0.45669645,0.8487674
284,6.980207,12.341164,22.78561,15.737435,2.0831573,0.5927379,0.24064618,0.6367262
285,8.73199,14.76468,25.38492,17.869713,1.3236754,0.33609128,0.15099075,0.4791637
286,10.590133,17.6164,28.494766,20.23286,0.8648775,0.2820808,0.18477036,0.39016294
287,11.689796,19.191422,30.24744,21.598572,0.5571998,0.20921895,0.2551191,0.3152875
288,12.584291,20.498714,31.68788,22.718418,0.38118458,0.14206184,0.29810563,0.2757062
289,12.093687,20.328106,31.647825,22.443066,0.41893816,0.149729,0.35553926,0.30636325
290,12.259554,20.717365,32.110527,22.785574,0.37978303,0.13380246,0.32740122,0.30972886
291,11.808915,20.38039,31.89417,22.479488,0.44687277,0.14741567,0.3751461,0.3553093
292,14.340814,22.943914,34.500984,25.116966,0.32018885,0.10739432,0.30296808,0.25753754
293,15.050409,23.725334,35.340954,25.950113,0.32918444,0.110329956,0.2955696,0.24855705
294,15.976199,24.760887,36.440742,26.998585,0.3279558,0.10419807,0.23505425,0.23038982
295,15.859184,24.678026,36.443768,26.963318,0.31469524,0.101468466,0.22770882,0.24470775
296,15.052605,24.05799,35.92416,26.29626,0.33160996,0.10303703,0.23267137,0.2612761
297,15.539085,24.727259,36.62119,26.892973,0.30152246,0.110565506,0.20483361,0.23570244
298,13.846039,23.086662,35.010788,25.235579,0.47944328,0.17217897,0.32665774,0.3625537
299,11.337022,20.697332,32.68018,22.787525,0.5840512,0.19934753,0.34279922,0.3829617
300,13.526439,22.994066,34.92231,25.058199,0.51273537,0.19579522,0.2943847,0.37215272
301,13.572522,23.08907,35.00018,25.150406,0.5702505,0.20432335,0.3299176,0.41124874
302,12.540053,22.075535,33.954082,24.127905,0.7346175,0.21895716,0.38315225,0.5396388
303,12.858864,22.39353,34.254852,24.511194,0.66361314,0.22467348,0.3747734,0.47903302
304,15.160438,24.727161,36.63274,26.986776,0.51499504,0.19459489,0.31413215,0.3665514
305,11.684509,14.106857,18.744562,16.990767,4.179247,1.4646995,0.16811422,0.8128411
306,11.423248,14.083451,19.438322,17.138218,4.4017234,1.5608568,0.04255593,0.8698069
307,12.717952,15.883521,22.189362,19.087944,3.5040624,1.2551739,0.04671497,0.7165028
308,11.879724,15.188759,21.7456,18.43703,3.7213967,1.2639687,0.045544088,0.7972181
309,10.601093,13.431535,19.458141,16.682018,3.2737322,1.1114656,0.06449276,0.7300682
310,12.167198,14.993871,21.201515,18.33251,3.0118887,1.0993494,0.04264341,0.7035238
311,12.873803,16.31778,24.191454,20.060604,2.8595505,1.112741,0.054379206,0.66931546
312,13.492239,17.485552,26.358696,21.40669,2.8523655,1.0876608,0.05415595,0.6922075
313,12.767394,16.806982,25.38012,20.60418,3.1822271,1.1704477,0.072102085,0.73826814
314,11.08102,15.486754,24.299015,19.118853,3.370949,1.13203,0.06570281,0.7570695
315,10.098918,15.480497,25.62955,18.94676,3.3128123,1.0705302,0.066575274,0.7726823
316,8.075081,14.002674,24.663378,17.306068,3.0890124,1.0190777,0.07475685,0.75848633
317,7.2109447,13.391949,24.163645,16.519474,2.4239724,0.7687305,0.11477457,0.6228545
318,7.3256736,13.471858,24.174038,16.547085,2.2240324,0.7392812,0.14642811,0.5680939
319,7.19937,13.266468,24.127806,16.475058,2.345816,0.8158716,0.13978717,0.62103885
320,8.529833,14.62221,25.436237,17.799868,1.6979656,0.62874943,0.13307609,0.56870395
321,9.103613,15.344411,26.16523,18.517382,1.4654671,0.52127206,0.1379517,0.5461473
322,9.689476,15.932092,26.6583,19.071922,2.0432763,0.65325296,0.13435078,0.68348503
323,8.8543415,15.203881,25.959366,18.107111,2.237722,0.65735584,0.18431565,0.6288714
324,9.752138,16.31627,27.2073,18.997665,0.74160826,0.19246897,0.17379783,0.28723457
325,9.891903,16.303732,27.222164,19.158821,0.73394185,0.20824715,0.1644146,0.29430896
326,10.315934,16.82049,27.767199,19.684673,0.7155699,0.2156648,0.17782651,0.31646687
327,10.842267,17.730278,28.788963,20.438662,0.91544545,0.25240353,0.17604256,0.33016023
328,11.132159,18.682005,29.865696,21.071995,0.6525954,0.1918661,0.20670773,0.30213082
329,11.226577,19.094093,30.345596,21.345602,0.5924686,0.19173513,0.257293,0.32173628
330,11.202058,19.27698,30.585125,21.442873,0.49855345,0.1751108,0.2890584,0.33456388
331,12.062173,19.992235,31.335152,22.321415,0.4481107,0.15502559,0.31247133,0.3273723
332,13.850327,22.23442,33.80715,24.479326,0.33355018,0.131824,0.3117935,0.29412386
333,15.236174,23.596178,35.22122,25.9181,0.25441682,0.09622496,0.28787547,0.2532447
334,16.269459,24.619337,36.28494,27.011904,0.24673665,0.08614445,0.21388799,0.19456747
335,16.24224,24.625418,36.331844,27.059446,0.29525074,0.09434571,0.21112284,0.23121394
336,16.05746,24.567307,36.33118,26.975676,0.28420556,0.09563891,0.19178271,0.2283078
337,15.254723,23.997862,35.893246,26.36946,0.35437462,0.12107643,0.24060892,0.2916267
338,12.360582,21.239079,33.16524,23.538307,0.51642996,0.17847857,0.34408796,0.39841047
339,14.002876,23.006334,34.97764,25.254988,0.39529938,0.14578149,0.27442643,0.314239
340,14.300339,23.46839,35.511635,25.667435,0.44268233,0.17121677,0.3250512,0.36535484
341,12.851596,22.17491,34.274055,24.305252,0.4921697,0.19119602,0.3568848,0.38935697
342,14.045258,23.61473,35.70152,25.637503,0.4730741,0.19084515,0.32294294,0.3622827
343,14.272918,23.88575,35.949085,25.912285,0.51054114,0.1950758,0.3179506,0.36628878
344,14.729794,24.339453,36.412933,26.413593,0.54998803,0.19273715,0.31702238,0.38475606
345,12.648966,14.407576,18.001698,17.273754,3.5039165,1.34692,0.12375805,0.69560456
346,12.60688,14.533315,18.1981,17.352077,3.2414944,1.4153459,0.039296355,0.6923065
347,12.494307,14.614336,18.726633,17.554426,3.2846699,1.4406409,0.03924756,0.6705516
348,12.672136,15.18176,20.210903,18.373575,3.5770495,1.5184176,0.037191164,0.64856935
349,12.479598,15.409614,21.390238,18.888327,4.1840186,1.7024766,0.036019728,0.6991534
350,11.915858,14.920169,21.063305,18.445044,4.505825,1.8917964,0.03381673,0.5804836
351,10.904822,13.683458,19.062641,16.767895,4.9377255,1.8236006,0.033223342,0.6997633
352,9.779985,12.46298,17.629843,15.421377,5.080525,1.6698313,0.13791475,0.8668678
353,9.259847,11.967036,17.179947,14.978561,4.638752,1.5887349,0.1761491,0.8996058
