,t_winter,t_spring,t_summer,t_fall,p_winter,p_spring,p_summer,p_fall
1291,8.391655,13.813218,25.158884,17.547276,4.8041053,2.3659933,0.09544221,1.4479865
1292,6.3955517,12.018274,23.570948,15.874072,5.976204,2.773453,0.105676815,1.7117286
1293,3.826948,9.760497,21.26175,13.5385685,5.7018814,2.653729,0.09373866,1.6926968
1294,-0.288156,6.1771183,17.632278,9.651965,6.103248,2.8668683,0.29882202,2.144279
1295,-1.0197933,5.8715405,17.312477,9.079461,6.2223735,2.9447625,0.45078716,2.3072467
1296,-3.1371012,3.6706028,15.17035,6.9688244,5.6234236,2.568069,0.70571506,2.2337704
1297,-5.3203797,1.6180396,13.248298,4.925022,5.169481,2.2923985,1.0056025,2.206372
1298,-5.741659,1.6267427,13.388475,4.748686,3.8703933,1.8156685,0.7386505,1.6043075
1299,-0.71807027,6.6969466,18.516891,9.819683,1.7170321,0.7612015,0.33076736,0.67696786
1300,-0.75268227,6.602316,18.51317,9.757213,1.9520369,0.84085035,0.3670256,0.75602114
1301,-1.1053607,6.0816193,18.162987,9.239744,3.05042,1.3417528,0.5992028,1.2022943
1302,-0.73587275,6.482056,18.712831,9.580708,3.079354,1.4334521,0.6460426,1.3051914
1303,2.1150486,9.477193,21.790678,12.319771,0.8415088,0.5045042,0.32576245,0.39524734
1304,2.302938,10.016855,22.41288,12.634104,0.89896476,0.57736737,0.41497472,0.41397572
1305,-6.825438,1.1741425,13.655637,3.5636702,1.2718575,0.9363922,0.62466365,0.62881005
1306,10.610589,14.736679,20.085857,17.234962,5.5999703,2.0866792,0.1241566,1.8274106
1307,10.482258,15.093688,21.116388,17.426756,5.174166,1.9038315,0.1431195,1.6212702
1308,10.804026,15.281694,21.122013,17.90595,3.7200308,1.4430622,0.087544024,0.96993566
1309,11.525157,16.173008,24.928638,19.869896,3.0863895,1.2269391,0.056025434,0.9196456
1310,10.790825,16.751648,25.259102,19.722967,2.545917,0.9990971,0.06513363,0.7686253
