,t_winter,t_spring,t_summer,t_fall,p_winter,p_spring,p_summer,p_fall
31,12.20504,15.611649,24.37775,19.80112,3.3471982,1.6946433,0.24973816,1.0309087
32,7.7668695,11.737142,21.541624,15.812361,4.2774615,2.1934643,0.33587423,1.4153593
33,9.70807,13.770632,23.594023,17.828001,2.4004328,1.0705462,0.3157546,0.7910874
34,13.013409,17.450584,27.32155,21.298542,0.9396281,0.26365244,0.21483403,0.36483717
35,15.074484,19.655172,29.49891,23.427181,0.47171843,0.10471033,0.16433902,0.24065189
36,15.473623,20.132025,29.960802,23.86465,0.4125266,0.08659665,0.1746291,0.22431186
37,16.417063,21.109278,30.9229,24.825623,0.35741562,0.07094786,0.1505619,0.19925329
38,16.800737,21.671667,31.588394,25.313896,0.33114314,0.068557896,0.14258197,0.20789532
39,17.303844,23.07132,33.366318,26.439568,0.30924386,0.07690108,0.13779369,0.23927227
40,17.157146,25.021358,36.099964,27.64366,0.342156,0.09986489,0.18946622,0.2481741
41,16.859009,24.691515,35.75702,27.356285,0.37880304,0.10554462,0.23128244,0.2538023
42,16.64964,24.448439,35.501213,27.154146,0.382322,0.108553715,0.23277059,0.28085777
43,16.136368,23.957697,35.00831,26.65637,0.42684498,0.10984817,0.24953464,0.31729695
44,15.457199,23.167986,34.0443,25.967096,0.38988093,0.097599074,0.24024528,0.31778568
45,15.695362,23.525642,34.40066,26.260921,0.35243422,0.09476503,0.2607494,0.30956572
46,13.756714,16.809425,24.319056,20.722883,2.58045,1.2750592,0.08810541,0.6853153
47,12.901068,15.908393,24.043089,20.094091,2.638427,1.3055611,0.10524359,0.7595373
48,11.170955,14.587928,24.136189,18.879238,3.571299,1.7714891,0.25392076,1.1269635
49,9.0984745,13.068264,23.063753,17.203215,3.0188684,1.4419912,0.3286731,1.0167845
50,11.290049,15.9290695,26.055464,19.787273,1.5078703,0.5769689,0.28707832,0.49580818
51,11.318743,16.402744,26.559855,20.058716,1.4148626,0.48272544,0.24602062,0.4655649
52,13.4054365,18.575256,28.684841,22.154291,0.7121333,0.19164549,0.1752793,0.28742713
53,16.5754,21.71373,31.7767,25.289429,0.31655058,0.06867916,0.1271214,0.18777576
54,17.226425,22.440042,32.533054,25.99124,0.29676473,0.08090983,0.11767983,0.18531623
55,17.321653,23.117584,33.54911,26.47535,0.31397092,0.06994468,0.11823524,0.20577236
56,17.320824,25.229715,36.36297,27.855911,0.33414158,0.09769489,0.19076803,0.24940401
57,16.699993,24.642612,35.748802,27.212029,0.38128808,0.10079414,0.20201343,0.25463492
58,16.21866,24.16401,35.260437,26.750183,0.41636336,0.10509108,0.25144082,0.29093316
59,15.570095,23.536104,34.628273,26.13667,0.4388871,0.106984004,0.25633246,0.33122122
60,15.326331,23.323698,34.412277,25.902287,0.43844002,0.11715717,0.24987169,0.35734546
61,15.999599,23.781527,34.688175,26.539902,0.35793048,0.09765036,0.24522804,0.29361632
62,13.912096,17.098146,23.884447,20.633072,2.7176943,1.1710479,0.075875714,0.6670317
63,12.648376,16.09962,23.998507,19.88762,2.773735,1.3083241,0.1236361,0.77043736
64,10.564156,14.430666,23.688763,18.37597,3.3056414,1.5534071,0.19646889,0.92222995
65,9.530168,13.439576,23.01149,17.472952,3.3132532,1.56054,0.31224966,0.99195886
66,9.302714,13.750353,23.761583,17.71457,2.0825508,0.9173659,0.33753857,0.66816163
67,11.831561,17.771408,28.159538,21.148384,1.2663186,0.43582,0.2826506,0.40799087
68,15.565076,21.635374,31.967989,24.888325,0.56230175,0.12584259,0.17778432,0.24023639
69,16.265024,21.98207,32.2274,25.368336,0.3388533,0.06896855,0.10530261,0.1751246
70,16.82644,22.416838,32.661358,25.852642,0.2705002,0.06382183,0.10812322,0.1638797
71,17.231323,23.286404,33.75904,26.537254,0.27648228,0.077844575,0.11533284,0.17940508
72,16.573603,24.545732,35.71204,27.140419,0.38213435,0.113491185,0.20785044,0.26919726
73,15.440742,23.458534,34.62478,26.035833,0.47337088,0.111823514,0.27846792,0.32706243
74,14.612714,22.784801,33.93489,25.251411,0.51967555,0.12137385,0.37931728,0.3668618
75,13.822654,22.031834,33.175568,24.467854,0.48361188,0.111214384,0.3189861,0.3591668
76,14.92456,23.177332,34.25668,25.587132,0.43145725,0.12146637,0.29700518,0.35040748
77,14.520919,16.76108,22.238678,20.200012,2.1143718,0.9040811,0.059615858,0.54900074
78,15.143925,17.49403,23.268564,21.0807,2.1669233,0.92836696,0.063444786,0.560741
79,15.386028,17.936016,24.124386,21.666155,2.4044077,1.0316005,0.06487622,0.60682356
80,14.958367,18.219534,25.8402,22.137941,2.6149595,1.1533473,0.09472036,0.6613258
81,12.943705,16.802885,26.26462,21.087294,3.1404808,1.4388033,0.18893337,0.86255306
82,9.987209,14.030638,24.013706,18.390217,3.4986658,1.6051781,0.3056816,0.98005486
83,10.338716,14.542488,24.35606,18.587034,2.510565,1.1454799,0.28782043,0.71260333
84,7.7172523,12.475606,22.486477,16.289656,2.436657,1.0407604,0.41417807,0.7473448
85,12.207407,18.234777,28.540443,21.523088,0.9359715,0.30705297,0.240895,0.347369
86,15.684608,21.9907,32.285988,25.094597,0.53266174,0.14817396,0.17521083,0.24791615
87,14.334447,20.225655,30.471504,23.529411,0.5948373,0.14648202,0.16865283,0.24043882
88,16.319149,22.395245,32.811584,25.639322,0.33299804,0.08386976,0.11394187,0.20200357
89,17.74626,25.371166,36.409637,28.114202,0.3391534,0.12100867,0.18034486,0.24465132
90,16.674902,24.615614,35.80592,27.224392,0.3508786,0.12562273,0.21644646,0.24906313
91,14.738745,22.766453,33.965805,25.336063,0.42656267,0.12139143,0.26066634,0.28279626
92,14.44909,22.571354,33.782158,25.0939,0.45335704,0.13341425,0.2842443,0.32979566
93,14.631967,23.111526,34.29668,25.37164,0.47817966,0.15229875,0.30258435,0.32683662
94,14.990912,23.538328,34.732395,25.750574,0.44426593,0.12714596,0.2828459,0.31261227
95,15.194756,23.8133,34.99045,25.967882,0.415263,0.11957174,0.29976913,0.2948034
96,14.363267,16.814432,22.264847,20.158718,2.3909435,0.8998814,0.06025471,0.5372851
97,13.016414,15.761376,21.896992,19.224335,2.6383634,0.9955856,0.057914034,0.5526792
98,13.806344,17.02327,23.991734,20.608625,2.2863176,0.9321685,0.04505219,0.5481869
99,14.29474,17.589897,24.965881,21.358185,2.4510784,1.0480413,0.07636214,0.5963688
100,14.5196705,18.244925,27.038858,22.397911,2.5015755,1.1033789,0.123990394,0.65251243
101,13.157701,17.077982,26.93967,21.55147,2.9942498,1.3390111,0.21304987,0.8441733
102,12.791498,16.791878,26.983583,21.351627,2.8370476,1.2681851,0.29269195,0.836977
103,9.492828,13.75157,23.787863,17.982018,3.0285482,1.3310738,0.35213757,0.892188
104,9.813458,14.606763,24.68624,18.493341,1.7691646,0.68597454,0.26997682,0.516987
105,11.304786,16.685314,26.86335,20.290995,1.0899827,0.36259305,0.18555062,0.32561916
106,11.273542,17.41516,27.589527,20.576876,1.1410606,0.38786966,0.24919158,0.35883054
107,12.7209,18.891905,29.099436,22.039356,0.98385924,0.31223068,0.23832512,0.3354134
108,17.862804,25.36264,36.31403,28.107065,0.36828995,0.10318258,0.1373457,0.23586267
109,16.752962,24.388784,35.46204,27.07731,0.37327534,0.12666522,0.19755,0.24211939
110,14.3894205,22.14613,33.277283,24.82349,0.43761304,0.13761547,0.26520237,0.25880417
111,13.866074,21.87499,33.07795,24.416946,0.44503576,0.12491295,0.30366576,0.2752945
112,13.006788,21.167566,32.38231,23.624743,0.4713871,0.13090982,0.36189538,0.28877982
113,13.2533045,21.591242,32.82087,23.935072,0.45562777,0.11926889,0.33468145,0.3117431
114,14.339485,22.857685,34.104797,25.079468,0.41707972,0.122925036,0.3332727,0.30138448
115,15.015336,23.655962,34.91686,25.8196,0.4388175,0.1304183,0.31977355,0.31226283
116,15.139185,23.879469,35.149452,25.961227,0.3937574,0.111327246,0.2923536,0.2855104
117,13.915881,16.767006,22.700142,20.157991,2.6750214,0.8753934,0.043383513,0.49072185
118,11.9046955,15.871689,23.605785,19.31084,2.7757194,0.8901646,0.051000085,0.4965088
119,11.868874,16.117737,24.481924,19.63145,2.379706,0.84603274,0.06772874,0.49032953
120,14.201165,18.721231,28.265476,22.637405,2.2956097,0.93864334,0.07757279,0.5640431
121,13.416276,17.700077,27.562782,21.885448,2.417671,1.0374234,0.14471036,0.6657638
122,11.274221,15.392824,25.454823,19.679426,2.5325058,1.1010642,0.311048,0.75987
123,9.971701,14.44247,24.627165,18.552168,2.3288822,0.97292346,0.33086842,0.7553091
124,8.940212,13.92195,24.068304,17.706512,2.2516632,0.8540985,0.27179685,0.65113056
125,7.63742,13.281795,23.457762,16.683952,2.226368,0.83220243,0.2711225,0.559386
126,11.502293,17.447638,27.683971,20.723284,1.1829562,0.40596762,0.25582033,0.40818843
127,16.961378,24.46363,35.400093,27.204714,0.45134544,0.10363322,0.11819233,0.26412585
128,14.712915,22.338041,33.443066,25.024548,0.5208173,0.14971316,0.24791907,0.29629037
129,14.20782,21.82458,32.972137,24.539013,0.470652,0.14024289,0.26480544,0.24777514
130,14.00766,21.762821,32.972782,24.443079,0.48537648,0.14561899,0.30765846,0.26235846
131,12.809743,20.78331,32.039772,23.406193,0.54653543,0.13246179,0.37688956,0.29936317
132,12.527504,20.687347,31.985077,23.234388,0.47265628,0.13624388,0.3760379,0.29926604
133,14.860598,23.19898,34.447914,25.577114,0.42590123,0.12584706,0.2988343,0.27564302
134,15.574893,24.123783,35.397522,26.353775,0.39512533,0.11352318,0.28839794,0.26457992
135,15.514021,24.348017,35.696793,26.422203,0.397509,0.11887059,0.3004282,0.28780997
136,15.351381,24.24472,35.626198,26.288498,0.42365435,0.119111836,0.31044805,0.29599813
137,11.273545,14.590376,21.251387,18.004206,3.0471408,1.0648631,0.05137393,0.5867852
138,11.339565,15.776754,24.367905,19.254263,2.5135794,0.8871184,0.0573302,0.49461865
139,13.048248,17.711367,26.679638,21.206408,2.1206725,0.7400998,0.06789996,0.42950767
140,13.108549,17.716957,26.984617,21.423023,2.266254,0.8734312,0.08669239,0.5575107
141,12.719132,17.199404,26.696857,21.049469,2.4030073,1.0147008,0.15442468,0.7005223
142,11.210382,15.610548,25.46356,19.550846,2.812004,1.1703026,0.3060062,0.8584239
143,8.012532,12.416194,22.437498,16.37089,3.4233892,1.3215286,0.40951842,1.0203323
144,9.5051155,14.892639,25.04237,18.4332,2.007049,0.68758595,0.29326013,0.5788769
145,13.1792145,19.264786,29.469543,22.452824,1.2002192,0.3945932,0.2636851,0.40782046
146,15.770455,23.345222,34.228634,25.89996,0.58590525,0.1532323,0.17193277,0.33175406
147,13.300736,21.062202,32.154144,23.645962,0.6221765,0.17306426,0.2598331,0.36992815
148,12.89055,20.564116,31.723253,23.238102,0.5624654,0.17763732,0.31420562,0.30001688
149,12.726899,20.249762,31.440395,23.011034,0.47684664,0.15325628,0.29861188,0.27282578
150,13.858645,21.502872,32.710403,24.23697,0.4961772,0.14763694,0.28267035,0.27425265
151,14.521009,22.602037,33.87485,25.2252,0.50014985,0.13384682,0.35507464,0.27539438
152,15.444323,23.66549,34.97397,26.226631,0.42657498,0.10261388,0.26996544,0.25177833
153,16.263538,24.630836,35.993526,27.10186,0.39424127,0.110962234,0.23260912,0.23879513
154,15.815785,24.550655,35.919147,26.74699,0.39874208,0.10681976,0.25485906,0.26168025
155,15.558132,24.391773,35.764465,26.485222,0.38280517,0.11869623,0.29088795,0.27351317
156,14.805581,23.699556,35.09182,25.745316,0.39992225,0.122155555,0.32117665,0.2807191
157,15.376563,24.298374,35.62054,26.27078,0.3911657,0.10862743,0.29322648,0.27669254
158,13.321114,16.202187,22.293095,19.680386,2.9531083,1.0065633,0.054439373,0.5899282
159,12.34991,15.921581,23.134296,19.35975,2.7133324,0.9781506,0.060125247,0.5536995
160,13.410702,17.43865,25.391787,20.88882,2.3342698,0.75149393,0.060294595,0.43762618
161,12.714689,16.992664,25.44139,20.490664,2.4133828,0.72766924,0.042493213,0.3798665
162,13.167,17.64825,26.96519,21.449715,2.228744,0.84161735,0.07974704,0.54889077
163,12.25592,16.89746,26.278662,20.610859,2.5247571,1.0321428,0.13417514,0.70687574
164,9.85091,14.196039,24.046896,18.209002,3.826414,1.5267122,0.3752079,1.083422
165,4.616363,9.079783,19.1728,13.027545,4.791378,1.8757616,0.54925394,1.3399857
166,13.057718,19.719326,30.057636,22.683887,1.3213336,0.38181588,0.17097017,0.43279165
167,16.598309,23.550407,33.91999,26.392761,0.649657,0.1598897,0.15924272,0.28025404
168,16.643394,23.436325,33.890633,26.304964,0.60616314,0.15944521,0.18061757,0.2966404
169,15.104586,22.15374,32.850777,24.913403,0.722351,0.19072087,0.23312934,0.37424022
170,11.270041,19.035727,30.047352,21.527073,0.74067354,0.2198442,0.26814762,0.5042571
171,10.436131,18.314573,29.442629,20.810947,0.62566,0.1874198,0.35540903,0.41903722
172,11.276987,19.08779,30.274973,21.689749,0.50423723,0.19260406,0.37351382,0.31342453
173,12.192375,19.98984,31.238247,22.657988,0.48298356,0.1829502,0.34643644,0.27147117
174,12.523832,20.57349,31.85439,23.206959,0.53610456,0.18010597,0.3727807,0.29241505
175,15.878377,24.210032,35.516827,26.794744,0.35126615,0.09646625,0.27605882,0.2268583
176,16.15961,24.473228,35.808567,27.024544,0.38220468,0.0934508,0.24622868,0.22628145
177,16.286646,24.72396,36.12797,27.184242,0.3881485,0.101625375,0.25101376,0.22518557
178,13.837313,22.58306,34.0035,24.813408,0.4074001,0.114598535,0.35635203,0.2835258
179,15.029646,23.851791,35.25814,25.983572,0.4006371,0.12559792,0.3145517,0.28074396
180,13.504147,22.368158,33.744408,24.425138,0.41635036,0.122338384,0.31033102,0.29170543
181,13.388914,22.27309,33.598576,24.26587,0.43830803,0.12456935,0.3358291,0.34729227
182,14.63785,23.618122,34.92938,25.545837,0.44718874,0.12738526,0.28542644,0.32570446
183,13.336858,17.341902,25.8069,21.037764,2.3765264,0.829393,0.065600306,0.5081677
184,13.593417,17.578945,27.037868,21.791302,2.7047524,1.0172801,0.10542156,0.6734965
185,12.44051,16.441454,26.1184,20.75468,3.116771,1.0885545,0.1773133,0.81485766
186,12.108636,16.37583,26.155067,20.539354,2.6837163,0.8521951,0.18982401,0.67468923
187,12.990795,18.06864,28.1628,21.799398,1.9450458,0.53126794,0.19702938,0.5426652
188,15.342189,21.429716,31.692635,24.689377,1.0806328,0.22235186,0.14650033,0.34047732
189,14.6723,21.377798,31.839504,24.343933,0.99570227,0.1955032,0.21252826,0.36215606
190,12.113098,18.98682,29.585016,21.83771,0.9504145,0.19786121,0.2840236,0.40871784
191,9.516529,16.95954,27.83406,19.49608,0.90257865,0.21955755,0.41218364,0.44521418
192,9.301328,17.329191,28.452105,19.618454,0.7361301,0.20249666,0.35833833,0.4079168
193,11.465925,19.560379,30.74425,21.869328,0.47887415,0.1523535,0.34280044,0.33737788
194,12.990688,21.019432,32.23396,23.456137,0.4353033,0.14209129,0.3318717,0.3055705
195,14.201254,22.311087,33.623707,24.820509,0.42396322,0.13678245,0.3228501,0.2741468
196,14.54265,22.738407,34.07088,25.286283,0.42641973,0.13112861,0.32913798,0.26013616
197,15.216177,23.524822,34.88165,26.06022,0.4203454,0.10336045,0.30319643,0.26138136
198,14.6447315,23.096006,34.522995,25.575157,0.45301268,0.12140656,0.28631425,0.26903802
199,15.745385,24.367718,35.87838,26.750721,0.37505728,0.109870814,0.24272262,0.24617195
200,13.996172,22.819366,34.346527,25.057056,0.39261264,0.1221568,0.3010967,0.2714117
201,14.360259,23.208578,34.69928,25.384056,0.40756643,0.10946336,0.27897996,0.27822295
202,14.984713,23.856493,35.290962,25.963522,0.43159896,0.12631418,0.2805816,0.28908238
203,14.529633,23.504873,34.953114,25.569094,0.50692284,0.13569252,0.34713438,0.3513129
204,14.791187,23.737892,35.05653,25.73716,0.39839947,0.12439523,0.28669983,0.2910786
205,13.458245,15.340878,20.251976,18.594046,3.4355214,1.1381335,0.03816126,0.64754164
206,13.941851,15.801463,21.081059,19.282902,3.9214046,1.2898428,0.05368811,0.76697296
207,14.353989,16.284683,21.711105,19.823656,3.8854175,1.2465119,0.08252243,0.7506152
208,14.527896,16.03317,20.948153,19.64708,3.6008472,1.1262972,0.0846852,0.67082614
209,12.645201,16.61827,26.001778,20.859726,3.317867,1.2646997,0.14727733,0.83404416
210,7.3042655,11.393278,21.144274,15.653768,4.874899,1.82064,0.26664677,0.9707075
211,3.4552295,7.702588,17.56517,11.838744,4.414865,1.5609118,0.3754666,0.86259943
212,8.05356,13.021795,23.153933,16.819054,1.8263752,0.5146829,0.21677302,0.4167892
213,11.510758,17.032206,27.299997,20.533062,1.5166987,0.32976642,0.191883,0.36992815
214,10.36176,16.95622,27.557255,19.912838,1.3376399,0.317199,0.2103682,0.45058575
215,8.939333,16.092545,26.897566,18.752182,1.0672526,0.27629033,0.23091869,0.47108763
216,9.24304,17.148502,28.254042,19.42929,0.83564097,0.24350342,0.31706566,0.46052355
217,9.45068,17.79966,29.068356,19.840034,0.88373727,0.23531142,0.35448185,0.40754184
218,11.27002,19.599184,30.869701,21.691711,0.56075484,0.17553245,0.34547198,0.33416164
219,13.241894,21.560274,32.892513,23.782784,0.4385189,0.13757339,0.34651273,0.3090016
220,13.6264,21.915432,33.275925,24.280096,0.40560958,0.13460451,0.36842722,0.2871743
221,13.565305,21.90879,33.30627,24.338806,0.43137485,0.1366151,0.38885692,0.2841675
222,13.338711,21.812916,33.27216,24.232828,0.4966258,0.16749308,0.41542754,0.31721526
223,14.607752,23.289146,34.848694,25.636835,0.4393259,0.13843589,0.26777256,0.2793719
224,14.500525,23.390043,35.05079,25.658438,0.461409,0.12864918,0.28549203,0.30326548
225,15.251332,24.188372,35.84662,26.416105,0.37626588,0.11715375,0.25160125,0.2570076
226,15.167639,24.077866,35.668987,26.278843,0.40082198,0.121767946,0.24258651,0.26452833
227,15.257178,24.254063,35.834286,26.407112,0.41163215,0.118820265,0.23575951,0.26155815
228,14.89672,23.919058,35.470818,26.06068,0.4730626,0.14417002,0.32009265,0.33641294
229,14.162493,23.280655,34.804283,25.359755,0.5073001,0.14850126,0.28731972,0.34111062
230,15.398538,24.5612,36.143673,26.655912,0.41903326,0.121599235,0.26708347,0.28608045
231,14.0207615,16.29272,21.567707,19.50445,3.491665,1.1239033,0.057969928,0.66976976
232,13.846026,16.32653,22.252178,19.683376,3.7708368,1.1907938,0.058475424,0.7378481
233,13.992759,16.860775,23.582712,20.366007,3.6641247,1.1803254,0.08519434,0.735827
234,15.068563,18.155945,27.158066,22.80606,4.337498,1.474538,0.08408804,0.820551
235,14.150407,17.295433,25.559473,21.62019,5.1107492,1.6953584,0.08225909,0.9790164
236,13.471784,16.642487,24.527716,20.832722,4.978463,1.6779724,0.0823709,0.90168095
237,11.353627,14.567507,22.97036,18.915188,4.9794946,1.6683277,0.07967411,0.9558686
238,10.066739,13.4221945,21.702967,17.565086,5.039985,1.6580769,0.07411404,1.0009562
239,12.897112,16.838177,25.762701,20.820158,3.4240222,1.0963311,0.049431242,0.70987767
240,12.572846,16.96585,26.343765,20.822733,3.490688,1.2477384,0.087396026,0.70791215
241,10.254516,15.024757,25.072792,18.952774,4.1809206,1.5438788,0.1345986,0.9243489
242,7.125385,11.786465,21.815619,15.736915,5.2721405,1.9246461,0.20190907,1.2342463
243,3.859754,8.712571,18.914713,12.38979,5.4646792,2.05394,0.39970937,1.4289474
244,1.9343896,6.8495793,17.093441,10.484965,4.8176746,1.5302234,0.44252074,1.0854536
245,2.9360585,8.04062,18.342201,11.678173,2.61505,0.60726553,0.22974333,0.67183995
246,7.604194,13.329826,23.758297,16.688215,1.6704067,0.35889554,0.12605302,0.47654614
247,9.83712,16.550642,27.26797,19.415308,1.1096232,0.28007787,0.14834873,0.42517322
248,11.389201,18.719006,29.645447,21.265057,0.69466954,0.19259419,0.19227257,0.343208
249,12.246983,20.210466,31.361761,22.438068,0.5094807,0.17152187,0.25610414,0.2963267
250,12.990865,21.378862,32.682903,23.407312,0.38545102,0.13941917,0.31081042,0.29525393
251,13.60988,21.982155,33.28222,24.051292,0.37710744,0.12310373,0.30558476,0.2600407
252,14.246028,22.637917,33.998966,24.803007,0.42261443,0.11119492,0.3017212,0.25636268
253,13.645742,22.033478,33.435577,24.319586,0.41084003,0.12376503,0.34841856,0.27611357
254,13.393891,21.848772,33.30339,24.198765,0.41859597,0.14205053,0.4359526,0.31928313
255,14.151213,22.741844,34.270805,25.093372,0.40153092,0.12679969,0.30807114,0.29147336
256,15.830273,24.613354,36.23562,26.91481,0.39272076,0.11118877,0.24646078,0.24498889
257,14.682732,23.618364,35.3182,25.873384,0.44079542,0.111537665,0.30692118,0.2789036
258,16.040258,24.980043,36.680977,27.228655,0.37932104,0.10975733,0.22694531,0.2436289
259,15.237784,24.21159,35.937927,26.433762,0.404927,0.12015537,0.22812776,0.26152053
260,13.318877,22.348366,33.99564,24.536398,0.51466894,0.14903112,0.2651571,0.33220512
261,14.584772,23.656145,35.290684,25.850939,0.528452,0.1542545,0.29370207,0.3402039
262,14.647931,23.822289,35.480732,25.987642,0.5456029,0.16763654,0.26485622,0.35910147
263,14.626356,23.799032,35.392662,25.930714,0.5405449,0.15057895,0.25921255,0.3429255
264,14.884582,23.984604,35.45798,26.07758,0.4993711,0.14107244,0.26635084,0.30686146
265,14.141029,16.477398,21.589128,19.619259,3.5142198,1.1735749,0.039282687,0.64071953
266,14.386323,16.533266,21.271585,19.588223,3.395659,1.1265128,0.041518554,0.6391467
267,14.140275,16.5479,21.993837,19.772154,3.0386038,1.0396224,0.049200147,0.5326982
268,13.537135,16.416864,22.955593,19.833986,3.4341514,1.1574633,0.051091194,0.6737251
269,13.146961,16.3427,23.581253,19.947454,3.3998048,1.257418,0.05529138,0.801064
270,13.207557,16.428366,23.743074,20.030754,3.4576323,1.205188,0.07023877,0.7164367
271,12.986543,16.131592,23.75805,20.047636,4.5159736,1.4900995,0.07264331,0.8491992
272,11.040925,14.209899,22.50484,18.470255,5.6023555,1.860678,0.09472363,1.0597894
273,10.739341,14.079972,23.551895,18.743044,6.104913,2.00698,0.116283774,1.1966939
274,8.766422,12.860146,22.55385,17.0844,6.3257356,2.049856,0.101193324,1.239246
275,7.273605,11.893486,21.896204,15.800187,5.5057044,1.8366798,0.09641389,1.0826337
276,5.245654,9.675859,19.608393,13.687977,6.3520703,2.146488,0.12417132,1.3462224
277,6.312836,10.8958,20.773947,14.771198,3.976066,1.3014491,0.12492284,1.0158513
278,9.505115,14.40984,24.585285,18.25948,2.5873652,0.8668205,0.09590411,0.7644592
279,9.234254,14.289446,24.544811,18.13512,3.3071017,1.1271799,0.10077056,0.8648317
280,7.5118623,12.703352,23.22284,16.553528,5.676033,1.7254951,0.17206892,1.4245428
281,4.845769,10.114458,20.557896,13.726005,6.4586115,2.216455,0.2985418,1.4394367
282,3.560643,8.894997,19.312222,12.263279,4.568098,1.5990862,0.4810329,1.0436175
283,4.8798494,10.167536,20.582047,13.56932,3.4703362,1.1124821,0.4356911,0.8599603
284,7.0686564,12.285076,22.670368,15.799793,2.4955401,0.6337387,0.23384885,0.64535666
285,8.824098,14.710482,25.266296,17.933435,1.5992765,0.35763642,0.14946552,0.4838098
286,10.685747,17.563866,28.371317,20.296015,1.032275,0.29826558,0.18063407,0.3975961
287,11.788771,19.140333,30.11773,21.65923,0.66376084,0.22021496,0.24765378,0.3226995
288,12.686626,20.449064,31.551912,22.776577,0.45463508,0.14949118,0.28688413,0.28007603
289,12.199382,20.279896,31.505592,22.498724,0.49867547,0.15724503,0.3392135,0.30831325
290,12.368607,20.670595,31.962036,22.838741,0.45258826,0.13971256,0.30910072,0.31249803
291,11.92133,20.33506,31.739422,22.530157,0.53222185,0.15336975,0.35348076,0.35732266
292,14.456588,22.900024,34.339966,25.165138,0.3871295,0.11156588,0.28678557,0.25809425
293,15.169544,23.68289,35.173683,25.995789,0.3995407,0.114304595,0.2798484,0.24840026
294,16.096344,24.714968,36.267757,27.040316,0.39792532,0.107919894,0.22125055,0.23269698
295,15.977993,24.62373,36.265614,26.99969,0.38000405,0.104485385,0.21475261,0.24545108
296,15.170072,23.995325,35.74084,26.327263,0.40037417,0.10538944,0.21923132,0.26304954
297,15.655218,24.656214,36.432705,26.918608,0.3622509,0.11086219,0.193689,0.23855527
298,13.960831,23.007242,34.81713,25.255844,0.5722842,0.17255768,0.30571365,0.36436856
299,11.450478,20.609535,32.481358,22.802422,0.6950575,0.19914329,0.31912833,0.38025975
300,13.638557,22.897894,34.718323,25.067726,0.60478854,0.193035,0.2771907,0.3695233
301,13.683303,22.984522,34.791016,25.154568,0.67010665,0.20012236,0.31127807,0.40986007
302,12.648278,21.964962,33.740555,24.127716,0.86632645,0.2143552,0.3641774,0.5395007
