,t_winter,t_spring,t_summer,t_fall,p_winter,p_spring,p_summer,p_fall
90,18.736979,26.895063,38.492573,30.26736,0.3495567,0.09572368,0.2355181,0.21072136
91,16.806488,25.061419,36.67436,28.397646,0.42372015,0.09358833,0.2805038,0.2383377
92,16.522501,24.881836,36.512604,28.1741,0.45386446,0.10255482,0.30139244,0.27869475
93,16.711044,25.437525,37.04902,28.470455,0.48194587,0.11750573,0.3195526,0.27809167
94,17.075657,25.879847,37.50663,28.868008,0.44772995,0.099420995,0.29879802,0.2673828
95,17.28517,26.170332,37.78658,29.103931,0.4203164,0.09459676,0.31068242,0.2528893
96,16.268515,18.76709,24.455671,22.691479,2.3115225,0.6517144,0.07585815,0.44109
97,14.933476,17.734062,24.11638,21.7902,2.5478296,0.7241252,0.07428486,0.45315498
98,15.734429,19.017252,26.24393,23.210276,2.2052412,0.68441075,0.06295963,0.45280784
99,16.233849,19.605177,27.25088,23.99562,2.3626282,0.7801313,0.10817437,0.49318215
100,16.469797,20.281502,29.35666,25.071127,2.4082465,0.82978374,0.17889617,0.5424802
101,15.118847,19.13586,29.290274,24.260471,2.8883212,1.0195594,0.3016938,0.70589
102,14.763666,18.871054,29.366991,24.096413,2.7318928,0.9749644,0.4051762,0.7035425
103,11.476019,15.852045,26.204073,20.762587,2.9271114,1.0150758,0.46399847,0.7549992
104,11.807669,16.728537,27.135252,21.309698,1.698599,0.525406,0.34736717,0.4414194
105,13.308065,18.827026,29.343122,23.13819,1.0472472,0.27837524,0.2309033,0.27887797
106,13.283941,19.575445,30.098019,23.449966,1.0983344,0.29330307,0.3074592,0.3057104
107,14.73842,21.070766,31.63665,24.938341,0.95082515,0.23683862,0.2896813,0.28395608
108,19.901678,27.597233,38.937397,31.08374,0.3621678,0.07980836,0.15609795,0.19987465
109,18.798956,26.641945,38.114124,30.079884,0.3682842,0.09566514,0.22303186,0.20478608
110,16.442532,24.41787,35.95808,27.85196,0.43220365,0.10438297,0.29620773,0.21661726
111,15.925583,24.163853,35.784286,27.467768,0.4409485,0.0947796,0.33433685,0.2298687
112,15.0719795,23.47209,35.110992,26.694374,0.4682648,0.1014328,0.39515236,0.24143623
113,15.324177,23.911425,35.57189,27.02352,0.45547268,0.09316412,0.3603288,0.26546657
114,16.41604,25.193537,36.878162,28.186731,0.4195127,0.09359905,0.35406572,0.25626045
115,17.097569,26.007473,37.712578,28.945671,0.44346592,0.10311806,0.33523446,0.26475266
116,17.227097,26.246647,37.967518,29.106113,0.3992734,0.088779494,0.30201453,0.24333654
117,15.828631,18.748009,24.92741,22.724895,2.5726616,0.6290629,0.055676557,0.40669033
118,13.828948,17.87248,25.862036,21.910643,2.6725588,0.6431673,0.07112241,0.41031832
119,13.803326,18.13844,26.77008,22.264866,2.2916932,0.62343496,0.09641306,0.40695912
120,16.156013,20.781773,30.617443,25.338057,2.2068796,0.7038052,0.10814274,0.47017473
121,15.381326,19.78053,29.946657,24.619717,2.324836,0.7845282,0.20196535,0.55776346
122,13.249468,17.493196,27.87061,22.447315,2.4430058,0.8309738,0.41743314,0.6409056
123,11.957149,16.562757,27.074852,21.353672,2.2512774,0.73833925,0.42915115,0.6415964
124,10.935857,16.062159,26.547901,20.541637,2.1639552,0.655469,0.3469531,0.5555094
125,9.641352,15.440734,25.967186,19.548086,2.132609,0.63925874,0.33529335,0.47621733
126,13.512592,19.624128,30.22114,23.611828,1.1405706,0.31035784,0.31397182,0.34713286
127,18.990788,26.69278,38.02051,30.166483,0.4411671,0.08070329,0.13833846,0.22380108
128,16.748701,24.58474,36.091232,28.010727,0.5096339,0.11729595,0.28594118,0.24879152
129,16.249971,24.088835,35.64806,27.549603,0.46106723,0.1082739,0.29996613,0.20847318
130,16.056181,24.044624,35.676445,27.478071,0.4778657,0.11118501,0.3443166,0.21978842
131,14.864206,23.081734,34.76836,26.46276,0.538489,0.103690244,0.41797128,0.24996981
132,14.587478,23.001463,34.735756,26.309702,0.46751344,0.10540876,0.41310203,0.25019532
133,16.92608,25.528797,37.220695,28.671175,0.42502087,0.0970464,0.32245472,0.2327766
134,17.645884,26.469294,38.192398,29.46658,0.39662462,0.08827917,0.30617654,0.2246992
135,17.590519,26.709225,38.513767,29.553747,0.40047744,0.09254137,0.31536818,0.24557325
136,17.433388,26.621618,38.46527,29.438787,0.43004128,0.096467085,0.32031146,0.25216532
137,13.19127,16.60221,23.523489,20.608057,2.9258904,0.7610367,0.06523919,0.48419914
138,13.267734,17.807419,26.668388,21.889393,2.4205303,0.6492306,0.07402334,0.41156992
139,14.98582,19.760735,29.010609,23.872435,2.0350347,0.5513725,0.0875886,0.35911608
140,15.064922,19.803717,29.376543,24.15085,2.1767783,0.6496858,0.11961741,0.4670246
141,14.684906,19.304865,29.119263,23.808197,2.3141418,0.75905055,0.210885,0.588483
142,13.185557,17.734709,27.916443,22.34047,2.712185,0.88643444,0.39847755,0.7240991
143,9.997107,14.559056,24.920864,19.191414,3.3047602,1.0156971,0.51948225,0.8635886
144,11.499093,17.0542,27.556215,21.284622,1.9293439,0.5351173,0.36594045,0.49217835
145,15.180747,21.443787,32.011986,25.331203,1.1527677,0.30718613,0.32125738,0.34862432
146,17.789118,25.572763,36.851242,28.847391,0.5737243,0.12315849,0.20434543,0.28168407
147,15.325108,23.30592,34.803463,26.616413,0.61118156,0.13808441,0.30621937,0.31095785
148,14.9206295,22.824009,34.399296,26.231562,0.5473761,0.13964617,0.36131,0.25166982
149,14.762687,22.525837,34.143158,26.027517,0.46506783,0.119320184,0.33397004,0.23072755
150,15.900145,23.795126,35.43989,27.27647,0.4835025,0.115153536,0.31379667,0.23138987
151,16.567942,24.910185,36.628277,28.285416,0.488424,0.10565728,0.39420357,0.23258343
152,17.496408,25.989246,37.748547,29.305262,0.4216148,0.080913246,0.2952234,0.21273984
153,18.320776,26.970207,38.789246,30.198896,0.39191028,0.089314975,0.25010276,0.20229487
154,17.878178,26.905634,38.73601,29.86244,0.39789227,0.08513141,0.27135584,0.22421125
155,17.625677,26.76236,38.60248,29.619081,0.38271827,0.09318019,0.3090549,0.23456302
156,16.878279,26.085754,37.950985,28.89759,0.4019462,0.09714778,0.33289453,0.24036935
157,17.454412,26.70018,38.50085,29.441465,0.39456275,0.089252286,0.30175582,0.23751654
158,15.233628,18.226582,24.583527,22.290085,2.8229094,0.71335584,0.060305785,0.49145097
159,14.272604,17.964245,25.451235,22.000557,2.606903,0.7011844,0.071391895,0.46211085
160,15.34279,19.49919,27.736504,23.559273,2.2385077,0.54732007,0.07044792,0.3671146
161,14.655379,19.070684,27.815163,23.189299,2.2851014,0.5296023,0.04834987,0.31996694
162,15.124895,19.761236,29.397076,24.20471,2.1356323,0.6275697,0.10284545,0.46084622
163,14.2224245,19.027931,28.739597,23.39404,2.4291325,0.77540195,0.17515825,0.5946012
164,11.826014,16.343987,26.53688,21.020365,3.6979759,1.16378,0.47519323,0.91429496
165,6.6000695,11.245215,21.691841,15.867087,4.621313,1.4485118,0.6822637,1.1334679
166,15.05003,21.902243,32.605732,25.55161,1.2715386,0.30332997,0.20903899,0.36831596
167,18.597448,25.749468,36.495457,29.285387,0.6234009,0.12955992,0.19157705,0.24020232
168,18.647581,25.650192,36.491795,29.21922,0.5831917,0.12753703,0.21396668,0.25357038
169,17.113817,24.38241,35.477623,27.849281,0.7017374,0.15442672,0.27764323,0.3180905
170,13.284323,21.2792,32.699894,24.48458,0.73403525,0.17922497,0.31474823,0.42693204
171,12.45546,20.572857,32.120865,23.790071,0.6172954,0.14738101,0.41204387,0.35323134
172,13.301365,21.360882,32.978893,24.690504,0.4904046,0.14960533,0.42837146,0.26452124
173,14.221802,22.277735,33.96787,25.680367,0.4687654,0.14297529,0.39248678,0.22962856
174,14.558306,22.876192,34.6097,26.250965,0.5188709,0.14085563,0.41833514,0.24616092
175,17.917776,26.527899,38.295082,29.858597,0.345599,0.07483074,0.30491382,0.19134012
176,18.203804,26.806623,38.607018,30.106478,0.37604624,0.07370445,0.26821852,0.19128397
177,18.335638,27.072884,38.946617,30.284254,0.38255194,0.0819882,0.27072266,0.19180031
178,15.891106,24.947506,36.842354,27.9315,0.4014759,0.090687945,0.3822229,0.24161813
179,17.088236,26.231768,38.117188,29.119745,0.39874712,0.09896134,0.3335369,0.24086802
180,15.5675335,24.763659,36.623653,27.579391,0.41644767,0.09779367,0.3252247,0.2505982
181,15.4571,24.684114,36.498016,27.438204,0.4393136,0.10300926,0.34969062,0.29972422
182,16.710833,26.044668,37.849022,28.736242,0.45147222,0.10687592,0.29590553,0.28031352
183,15.288476,19.464844,28.25111,23.794468,2.27421,0.61597455,0.075967245,0.42803043
184,15.552838,19.718151,29.509705,24.573475,2.6011136,0.76620346,0.13269149,0.56642354
185,14.407737,18.596926,28.617865,23.562315,3.0039442,0.8350077,0.21084778,0.6863251
186,14.083667,18.547565,28.682154,23.372454,2.5929623,0.65521944,0.23320656,0.5686439
187,14.973634,20.256641,30.717512,24.657959,1.8770585,0.4157254,0.23772348,0.45899174
188,17.332832,23.633986,34.274975,27.573399,1.0399902,0.179001,0.17230046,0.28961003
189,16.669039,23.596916,34.447994,27.250807,0.960356,0.15770397,0.2507177,0.30867708
190,14.114224,21.219372,32.21817,24.764814,0.91976905,0.15822154,0.33668548,0.34838575
191,11.522042,19.205523,30.491873,22.443422,0.8746417,0.17230862,0.4872519,0.3769748
192,11.311228,19.588612,31.13458,22.58603,0.72160953,0.15977116,0.41224656,0.34577873
193,13.480213,21.833231,33.451385,24.857136,0.4692169,0.1184796,0.38942295,0.2867092
194,15.009365,23.305717,34.965763,26.464174,0.42400095,0.109680094,0.37561116,0.25972238
195,16.224316,24.610806,36.38016,27.848785,0.41108793,0.10653738,0.36292621,0.23367627
196,16.5701,25.05156,36.852005,28.334791,0.41371724,0.103089854,0.36675408,0.22090188
197,17.24804,25.852413,37.68473,29.127716,0.40907526,0.08190283,0.3341952,0.22247462
198,16.681038,25.439034,37.345333,28.660408,0.44118616,0.096556336,0.31209812,0.22968431
199,17.786135,26.726192,38.71996,29.853712,0.36692286,0.0880688,0.2614508,0.2121516
200,16.041363,25.193281,37.20736,28.177795,0.38385358,0.09688969,0.32146716,0.23387021
201,16.409893,25.597933,37.579365,28.522549,0.40047163,0.087148435,0.2949546,0.24055223
202,17.03879,26.26129,38.1903,29.119762,0.42533976,0.10169186,0.29416525,0.2502588
203,16.588154,25.925116,37.871696,28.743074,0.50188965,0.11330038,0.36228457,0.3046412
204,16.85415,26.173569,37.994358,28.92889,0.39920172,0.10444503,0.2967725,0.25263268
205,15.311845,17.263252,22.396929,21.027817,3.3663373,0.8440288,0.036650613,0.5548976
206,15.801816,17.739685,23.243032,21.732584,3.8277702,0.95716727,0.06336983,0.6515854
207,16.220325,18.238743,23.890106,22.289251,3.780555,0.9260485,0.09294533,0.6346628
208,16.400599,18.003067,23.14417,22.128586,3.4994617,0.8369846,0.09293265,0.5652388
209,14.606144,18.7837,28.513569,23.66907,3.1938972,0.9275314,0.17514852,0.7030225
210,9.272218,13.573757,23.682264,18.485857,4.687887,1.3816608,0.31665772,0.8170975
211,5.43019,9.898115,20.129362,14.693581,4.2456226,1.213254,0.4523035,0.72751325
212,10.035526,15.232371,25.74433,19.696632,1.7484654,0.40314254,0.2521354,0.35319895
213,13.499735,19.25783,29.916588,23.433388,1.4433228,0.2641624,0.21210375,0.3137906
214,12.356102,19.1954,30.198763,22.833956,1.2774521,0.25271207,0.23928186,0.3821805
215,10.937402,18.343784,29.56271,21.692142,1.029589,0.21641089,0.26880938,0.39874426
216,11.244835,19.4118,30.942818,22.388092,0.81890345,0.18915883,0.3667452,0.38915557
217,11.456201,20.075018,31.78077,22.817686,0.8605367,0.18381158,0.39876002,0.34594676
218,13.279265,21.886604,33.60575,24.688202,0.5462854,0.13667932,0.39200783,0.28507262
219,15.254864,23.85976,35.65219,26.798119,0.4254058,0.10645721,0.3874331,0.26354074
220,15.643095,24.22697,36.059235,27.314268,0.39349484,0.10560484,0.41087735,0.24564123
221,15.58573,24.232391,36.11322,27.391819,0.41621873,0.10713267,0.43156362,0.24305603
222,15.363039,24.150225,36.100075,27.30397,0.48011127,0.13411972,0.4577779,0.2727269
223,16.636168,25.641817,37.69491,28.725391,0.42677718,0.11073735,0.2906057,0.24096772
224,16.53303,25.758066,37.915306,28.764404,0.44737238,0.103737414,0.3073932,0.26242235
225,17.287926,26.57175,38.72944,29.539492,0.36703074,0.09483751,0.26837534,0.22310716
226,17.208319,26.476606,38.570107,29.419641,0.39195102,0.09847496,0.2554643,0.22956893
227,17.301945,26.668158,38.7537,29.56533,0.4045915,0.09724284,0.24687815,0.22750622
228,16.945574,26.348513,38.408535,29.236311,0.466388,0.11982987,0.3345955,0.2927877
229,16.215437,25.725464,37.760303,28.552794,0.5022006,0.124767795,0.2972546,0.29637906
230,17.455439,27.018623,39.114056,29.861277,0.4173428,0.102388285,0.27565196,0.24952804
231,15.884187,18.23885,23.742603,21.966831,3.427015,0.8272021,0.05583596,0.5791294
232,15.717238,18.292023,24.447878,22.165209,3.6920366,0.8813015,0.054211162,0.63489956
233,15.871755,18.845623,25.799221,22.867287,3.5775814,0.876796,0.08865477,0.62628263
234,16.981134,20.226425,29.500858,25.439743,4.2005634,1.0866499,0.07694154,0.6964776
235,16.069239,19.382084,27.929434,24.283371,4.955326,1.2487525,0.07464098,0.8325569
236,15.396875,18.745304,26.924839,23.5254,4.8059196,1.232538,0.080605716,0.76581234
237,13.284978,16.686495,25.394646,21.637362,4.8063498,1.2192987,0.06894882,0.81335413
238,12.004346,15.557355,24.154419,20.316755,4.882247,1.2330499,0.0628822,0.8533106
239,14.840952,18.988333,28.24012,23.596586,3.3242972,0.83100754,0.052955825,0.6044545
240,14.5229,19.12984,28.845963,23.619188,3.3687289,0.94238794,0.08362435,0.60149366
241,12.210776,17.20258,27.599758,21.769258,4.035258,1.1428248,0.14016686,0.7828395
242,9.087855,13.978116,24.367363,18.573431,5.091237,1.4399955,0.23027706,1.0434219
243,5.8284335,10.9180565,21.491234,15.246334,5.2857223,1.5221299,0.46841505,1.2058672
244,3.9092793,9.068894,19.694735,13.361538,4.6403933,1.203143,0.52245176,0.9170971
245,4.917158,10.273766,20.96827,14.574772,2.490361,0.48835894,0.25833544,0.56943625
246,9.591501,15.576805,26.40914,19.604843,1.582566,0.2915952,0.13557346,0.40386906
247,11.829065,18.80988,29.942505,22.35068,1.0655015,0.22539908,0.16240595,0.3601881
248,13.384212,20.988932,32.342587,24.21787,0.66943055,0.15145104,0.21484365,0.29170352
249,14.245059,22.49108,34.0815,25.408333,0.49057904,0.13480017,0.2893761,0.25307503
250,14.992003,23.67016,35.42525,26.395025,0.37285897,0.10861618,0.35152864,0.2529107
251,15.614084,24.284142,36.047173,27.056458,0.3630271,0.09639723,0.34456325,0.22296873
252,16.253298,24.950596,36.786526,27.825619,0.40619445,0.08849051,0.33926967,0.21995978
253,15.656074,24.356842,36.24574,27.359655,0.3969458,0.09718607,0.38565075,0.23672892
254,15.407288,24.182827,36.136158,27.25628,0.4034708,0.11088906,0.48198178,0.27524984
255,16.168009,25.088873,37.123558,28.168156,0.38691813,0.100375965,0.3369457,0.2518325
256,17.8508,26.975653,39.10572,30.006678,0.37995481,0.08992537,0.26654434,0.21219204
257,16.706993,25.995943,38.205647,28.982332,0.4270213,0.09127997,0.33112648,0.24132988
258,18.068253,27.372892,39.585785,30.35469,0.36794084,0.090655856,0.24170005,0.2116796
259,17.269512,26.619709,38.86008,29.576876,0.39356822,0.09782406,0.24060649,0.22809118
260,15.354338,24.771759,36.935143,27.696598,0.50356156,0.124664865,0.28061625,0.28915173
261,16.623962,26.09481,38.24755,29.02822,0.5168258,0.12936376,0.30804777,0.29658982
262,16.690855,26.27623,38.45494,29.182009,0.5358377,0.14265299,0.27464375,0.3128433
263,16.67342,26.265457,38.380753,29.137228,0.5324235,0.12876295,0.2683267,0.29981914
264,16.93619,26.46072,38.456463,29.291327,0.49272874,0.11965367,0.27290893,0.2702319
265,15.98669,18.378647,23.72021,22.041296,3.4990597,0.8898066,0.04346026,0.56184506
266,16.241182,18.45739,23.427256,22.033247,3.3724604,0.85239625,0.042859897,0.5576229
267,16.01353,18.51778,24.198685,22.26315,2.980156,0.7698975,0.041568875,0.46043804
268,15.419592,18.409628,25.185028,22.34797,3.3644593,0.8557188,0.05090249,0.58235025
269,15.03862,18.358337,25.835274,22.484419,3.3291893,0.9194381,0.060450315,0.693462
270,15.108411,18.466883,26.021685,22.590706,3.3727367,0.8917153,0.09013782,0.61274177
271,14.899421,18.204754,26.090034,22.662518,4.3698378,1.0998507,0.08118119,0.72921145
272,12.958754,16.298532,24.864206,21.114092,5.4348702,1.3816386,0.093308024,0.90699685
273,12.662119,16.184076,25.938644,21.41584,5.920885,1.4992752,0.10604013,1.0240028
274,10.694151,14.979719,24.967983,19.786154,6.131761,1.5317382,0.0942135,1.0590229
275,9.206284,14.028536,24.337725,18.530897,5.3274937,1.3830639,0.10299692,0.9259167
276,7.1832814,11.826379,22.077293,16.447641,6.1399217,1.5982144,0.11971712,1.1521982
277,8.255415,13.061789,23.270231,17.55982,3.8728297,0.9756702,0.122852474,0.86722517
278,11.452875,16.589869,27.106943,21.071238,2.5215776,0.6533759,0.10376791,0.6511406
279,11.187425,16.482092,27.089813,20.96419,3.2179327,0.839096,0.11014092,0.73575
280,9.470445,14.908614,25.791187,19.399906,5.4949074,1.2764913,0.17414764,1.2109977
281,6.8097644,12.332333,23.149593,16.58969,6.2457485,1.7050356,0.33368745,1.2210006
282,5.530049,11.125488,21.927267,15.144276,4.419615,1.2447261,0.54644203,0.883368
283,6.8546686,12.410641,23.22044,16.467625,3.3569155,0.8839169,0.49904627,0.7268634
284,9.048887,14.5407915,25.332117,18.715412,2.389135,0.5125099,0.26108912,0.5452308
285,10.809739,16.978811,27.951391,20.866365,1.5197239,0.29212165,0.16170901,0.40947592
286,12.675295,19.843166,31.07887,23.245628,0.9906594,0.23967054,0.19679263,0.33666223
287,13.780721,21.428944,32.846863,24.624899,0.63915795,0.17348282,0.27174756,0.27388537
288,14.680979,22.746994,34.302616,25.758314,0.4382946,0.11917802,0.31751323,0.2388232
289,14.196142,22.58714,34.27787,25.496513,0.48239988,0.12568574,0.37701762,0.26381865
290,14.36777,22.987148,34.755898,25.852589,0.4383564,0.10972734,0.3442778,0.2675596
291,13.922897,22.660929,34.554848,25.560059,0.51690716,0.1196594,0.3923272,0.30631465
292,16.460558,25.235212,37.176983,28.211102,0.37193608,0.087770544,0.31361192,0.22237654
293,17.175915,26.02739,38.03227,29.05781,0.38342732,0.08986536,0.30470443,0.21484506
294,18.105608,27.071718,39.14533,30.118746,0.38208723,0.086989164,0.23944668,0.20208739
295,17.990631,26.995668,39.159595,30.094862,0.36579338,0.08534297,0.23047908,0.21340023
296,17.186087,26.382456,38.651226,29.43919,0.38478926,0.08693255,0.23407315,0.22899464
297,17.674612,27.058533,39.359493,30.047285,0.3490534,0.08893657,0.20480247,0.20829065
298,15.983602,25.42475,37.760326,28.40127,0.554053,0.14256407,0.32514778,0.3176652
299,13.4766245,23.042234,35.440956,25.964592,0.67361003,0.16795114,0.33862934,0.33109248
300,15.668082,25.345781,37.69432,28.246653,0.5897407,0.16221026,0.28940746,0.32261083
301,15.716207,25.447598,37.783417,28.350248,0.6552023,0.17033625,0.322547,0.3587092
302,14.685498,24.440386,36.74634,27.33538,0.8441452,0.1846866,0.3730957,0.47456875
